,BetterPPP,FG,FGA,FGAG,FGM,FGMG,FGm,FGmG,FT,GP,P,PPG,PPP,PlayerFirstName,PlayerIDSID,PlayerLastName,PlayerNumber,PlusOne,Points,Poss,PossG,SF,Score,TO,TeamIDSID,TeamName,TeamNameAbbreviation,TeamShortName,Time,WorsePPP,aFG,name,season,seasonType,category
620,364,42.105263157895,76,1.4615384615385,32,0.61538461538462,44,0.84615384615385,16.666666666667,52,G,1.8076923076923,0.92156898975372,Frank,1628412,Mason,10,3.921568627451,94,102,1.9615384615385,15.686274509804,43.137254901961,12.745098039216,1610612758,Sacramento Kings,SAC,Sacramento,20.731700897217,80,45.394736842105,Offensive,2017,Reg,Transition
621,97,65.945945945946,185,2.4666666666667,122,1.6266666666667,63,0.84,20.158102766798,75,F-C,4.2266666666667,1.2529599666595,Anthony,203076,Davis,23,4.3478260869565,317,253,3.3733333333333,19.762845849802,63.636363636364,10.276679841897,1610612740,New Orleans Pelicans,NOP,NewOrleans,13.486100196838,347,67.027027027027,Offensive,2017,Reg,Transition
622,113,53.488372093023,43,2.047619047619,23,1.0952380952381,20,0.95238095238095,10.416666666667,21,G-F,2.8095238095238,1.2291699647903,Rodney,203918,Hood,1,0.0,59,48,2.2857142857143,6.25,58.333333333333,0.0,1610612739,Cleveland Cavaliers,CLE,Cleveland,21.818199157715,331,60.46511627907,Offensive,2017,Reg,Transition
623,387,33.333333333333,18,0.85714285714286,6,0.28571428571429,12,0.57142857142857,9.0909090909091,21,F,0.9047619047619,0.8636360168457,Dorian,1627827,Finney-Smith,10,0.0,19,22,1.047619047619,9.0909090909091,36.363636363636,9.0909090909091,1610612742,Dallas Mavericks,DAL,Dallas,14.864899635315,55,44.444444444444,Offensive,2017,Reg,Transition
624,264,59.139784946237,186,2.2682926829268,110,1.3414634146341,76,0.92682926829268,9.0909090909091,82,G,3.0853658536585,1.0454499721527,Ish,202397,Smith,14,1.6528925619835,253,242,2.9512195121951,6.6115702479339,52.066115702479,15.702479338843,1610612765,Detroit Pistons,DET,Detroit,25.234600067139,178,60.752688172043,Offensive,2017,Reg,Transition
625,298,54.929577464789,71,0.98611111111111,39,0.54166666666667,32,0.44444444444444,13.541666666667,72,F,1.3472222222222,1.0104199647903,Marquese,1627737,Chriss,0,3.125,97,96,1.3333333333333,11.458333333333,50.0,15.625,1610612756,Phoenix Suns,PHX,Phoenix,14.634099960327,145,59.154929577465,Offensive,2017,Reg,Transition
626,3,72.0,25,0.47169811320755,18,0.33962264150943,7,0.13207547169811,0.0,53,G,0.84905660377358,1.6071399450302,Shane,203499,Larkin,8,0.0,45,28,0.52830188679245,0.0,64.285714285714,10.714285714286,1610612738,Boston Celtics,BOS,Boston,10.64640045166,441,90.0,Offensive,2017,Reg,Transition
627,209,56.410256410256,39,0.52702702702703,22,0.2972972972973,17,0.22972972972973,14.893617021277,74,F-C,0.7027027027027,1.1063799858093,Thon,1622748,Maker,7,2.1276595744681,52,47,0.63513513513514,14.893617021277,57.446808510638,4.2553191489362,1610612749,Milwaukee Bucks,MIL,Milwaukee,11.720700263977,235,57.692307692308,Offensive,2017,Reg,Transition
628,198,51.351351351351,148,2.027397260274,76,1.041095890411,72,0.98630136986301,13.846153846154,73,G,2.986301369863,1.117949962616,Damian,203081,Lillard,0,2.0512820512821,218,195,2.6712328767123,10.769230769231,50.769230769231,12.307692307692,1610612757,Portland Trail Blazers,POR,Portland,10.649900436401,246,57.77027027027,Offensive,2017,Reg,Transition
629,65,61.538461538462,13,0.16666666666667,8,0.1025641025641,5,0.064102564102564,7.1428571428571,78,F,0.23076923076923,1.28570997715,Ed,202334,Davis,17,0.0,18,14,0.17948717948718,7.1428571428571,64.285714285714,0.0,1610612757,Portland Trail Blazers,POR,Portland,3.4825899600983,377,61.538461538462,Offensive,2017,Reg,Transition
630,0,57.142857142857,7,0.19444444444444,4,0.11111111111111,3,0.083333333333333,0.0,36,C,0.22222222222222,1.1428600549698,Al,2744,Jefferson,25,0.0,8,7,0.19444444444444,0.0,57.142857142857,0.0,1610612754,Indiana Pacers,IND,Indiana,2.9166700839996,0,57.142857142857,Offensive,2017,Reg,Transition
631,374,52.631578947368,19,0.24675324675325,10,0.12987012987013,9,0.11688311688312,13.793103448276,77,C,0.33766233766234,0.89655202627182,Ian,101133,Mahinmi,28,0.0,26,29,0.37662337662338,13.793103448276,48.275862068966,20.689655172414,1610612764,Washington Wizards,WAS,Washington,7.1960301399231,70,52.631578947368,Offensive,2017,Reg,Transition
632,438,33.333333333333,12,0.38709677419355,4,0.12903225806452,8,0.25806451612903,0.0,31,C,0.25806451612903,0.57142901420593,Nerlens,203457,Noel,3,0.0,8,14,0.45161290322581,0.0,28.571428571429,14.285714285714,1610612742,Dallas Mavericks,DAL,Dallas,9.8591499328613,6,33.333333333333,Offensive,2017,Reg,Transition
633,36,85.714285714286,14,0.30434782608696,12,0.26086956521739,2,0.043478260869565,10.526315789474,46,C,0.56521739130435,1.3684200048447,Tyson,2199,Chandler,4,0.0,26,19,0.41304347826087,10.526315789474,73.684210526316,15.789473684211,1610612756,Phoenix Suns,PHX,Phoenix,6.5972199440002,408,85.714285714286,Offensive,2017,Reg,Transition
634,89,53.225806451613,62,0.78481012658228,33,0.41772151898734,29,0.36708860759494,19.512195121951,79,C,1.3037974683544,1.2561000585556,Frank,1626163,Kaminsky,44,3.6585365853659,103,82,1.0379746835443,19.512195121951,54.878048780488,7.3170731707317,1610612766,Charlotte Hornets,CHA,Charlotte,9.5127601623535,355,64.516129032258,Offensive,2017,Reg,Transition
635,138,53.846153846154,13,0.56521739130435,7,0.30434782608696,6,0.26086956521739,7.1428571428571,23,F,0.65217391304348,1.0714299678802,T.J.,1628388,Leaf,22,7.1428571428571,15,14,0.60869565217391,7.1428571428571,50.0,7.1428571428571,1610612754,Indiana Pacers,IND,Indiana,17.5,166,57.692307692308,Offensive,2017,Reg,Transition
636,122,54.545454545455,22,0.41509433962264,12,0.22641509433962,10,0.18867924528302,10.714285714286,53,G,0.64150943396226,1.21429002285,Arron,201167,Afflalo,4,0.0,34,28,0.52830188679245,10.714285714286,53.571428571429,10.714285714286,1610612753,Orlando Magic,ORL,Orlando,14.359000205994,322,63.636363636364,Offensive,2017,Reg,Transition
637,0,0.0,1,1.0,0,0.0,1,1.0,50.0,1,G,2.0,1.0,Jabari,1628444,Bird,26,0.0,2,2,2.0,50.0,50.0,0.0,1610612738,Boston Celtics,BOS,Boston,66.666702270508,0,0.0,Offensive,2017,Reg,Transition
638,127,73.333333333333,15,0.55555555555556,11,0.40740740740741,4,0.14814814814815,16.666666666667,27,F,1.0740740740741,1.2083300352097,Jonathan,1628371,Isaac,1,8.3333333333333,29,24,0.88888888888889,12.5,54.166666666667,29.166666666667,1610612753,Orlando Magic,ORL,Orlando,13.186800003052,317,83.333333333333,Offensive,2017,Reg,Transition
639,369,43.564356435644,202,2.4938271604938,88,1.0864197530864,114,1.4074074074074,9.7959183673469,81,G,2.7407407407407,0.90612202882767,CJ,203468,McCollum,3,2.8571428571429,222,245,3.0246913580247,8.9795918367347,42.448979591837,10.204081632653,1610612757,Portland Trail Blazers,POR,Portland,13.944199562073,75,47.029702970297,Offensive,2017,Reg,Transition
640,258,45.945945945946,37,1.6086956521739,17,0.73913043478261,20,0.8695652173913,2.5,23,F,1.8260869565217,1.0499999523163,Ersan,101141,Ilyasova,23,0.0,42,40,1.7391304347826,2.5,45.0,5.0,1610612755,Philadelphia 76ers,PHI,Philadelphia,15.267200469971,186,55.405405405405,Offensive,2017,Reg,Transition
641,0,25.0,4,0.30769230769231,1,0.076923076923077,3,0.23076923076923,0.0,13,F,0.23076923076923,0.75,Luke,202337,Babbitt,22,0.0,3,4,0.30769230769231,0.0,25.0,0.0,1610612748,Miami Heat,MIA,Miami,7.8431401252747,0,37.5,Offensive,2017,Reg,Transition
642,289,41.860465116279,43,0.84313725490196,18,0.35294117647059,25,0.49019607843137,2.0833333333333,51,G,0.96078431372549,1.0208300352097,Jason,1891,Terry,3,0.0,49,48,0.94117647058824,0.0,39.583333333333,8.3333333333333,1610612749,Milwaukee Bucks,MIL,Milwaukee,26.519300460815,155,54.651162790698,Offensive,2017,Reg,Transition
643,0,50.0,2,0.16666666666667,1,0.083333333333333,1,0.083333333333333,0.0,12,F,0.16666666666667,1.0,Caleb,1628403,Swanigan,50,0.0,2,2,0.16666666666667,0.0,50.0,0.0,1610612757,Portland Trail Blazers,POR,Portland,3.7037000656128,0,50.0,Offensive,2017,Reg,Transition
644,185,55.555555555556,36,0.6,20,0.33333333333333,16,0.26666666666667,2.4390243902439,60,F,0.78333333333333,1.1463400125504,Zach,2216,Randolph,50,2.4390243902439,47,41,0.68333333333333,2.4390243902439,48.780487804878,12.19512195122,1610612758,Sacramento Kings,SAC,Sacramento,4.4516801834106,259,65.277777777778,Offensive,2017,Reg,Transition
645,197,50.632911392405,79,1.1617647058824,40,0.58823529411765,39,0.57352941176471,7.8651685393258,68,F,1.4705882352941,1.1236000061035,Justin,1628382,Jackson,25,3.3707865168539,100,89,1.3088235294118,7.8651685393258,48.314606741573,6.7415730337079,1610612758,Sacramento Kings,SAC,Sacramento,18.895999908447,247,58.227848101266,Offensive,2017,Reg,Transition
646,78,64.285714285714,28,0.46666666666667,18,0.3,10,0.16666666666667,21.621621621622,60,F-C,0.78333333333333,1.2702699899673,Skal,1627746,Labissière,7,8.1081081081081,47,37,0.61666666666667,21.621621621622,62.162162162162,10.810810810811,1610612758,Sacramento Kings,SAC,Sacramento,6.3903298377991,366,69.642857142857,Offensive,2017,Reg,Transition
647,17,61.538461538462,39,0.61904761904762,24,0.38095238095238,15,0.23809523809524,16.279069767442,63,G-F,0.98412698412698,1.441859960556,Treveon,1626203,Graham,21,9.3023255813953,62,43,0.68253968253968,16.279069767442,62.790697674419,2.3255813953488,1610612766,Charlotte Hornets,CHA,Charlotte,15.693400382996,427,71.794871794872,Offensive,2017,Reg,Transition
648,244,54.128440366972,109,1.4533333333333,59,0.78666666666667,50,0.66666666666667,10.56338028169,75,F,2.0133333333333,1.0633800029755,Mario,1626209,Hezonja,8,1.4084507042254,151,142,1.8933333333333,10.56338028169,50.704225352113,14.084507042254,1610612753,Orlando Magic,ORL,Orlando,19.009399414062,200,57.339449541284,Offensive,2017,Reg,Transition
649,353,37.234042553191,94,1.1463414634146,35,0.42682926829268,59,0.71951219512195,12.173913043478,82,G,1.3048780487805,0.93043500185013,Yogi,1627812,Ferrell,11,3.4782608695652,107,115,1.4024390243902,10.434782608696,38.260869565217,9.5652173913043,1610612742,Dallas Mavericks,DAL,Dallas,13.465999603271,91,48.404255319149,Offensive,2017,Reg,Transition
650,273,46.859903381643,207,2.620253164557,97,1.2278481012658,110,1.3924050632911,16.608996539792,79,F-G,3.7974683544304,1.0380599498749,Paul,202331,George,13,4.8442906574394,300,289,3.6582278481013,15.22491349481,44.982698961938,15.916955017301,1610612760,Oklahoma City Thunder,OKC,OklahomaCity,16.763299942017,171,56.280193236715,Offensive,2017,Reg,Transition
651,296,55.172413793103,377,4.7125,208,2.6,169,2.1125,17.602996254682,80,G,6.7625,1.0131100416183,Russell,201566,Westbrook,0,4.8689138576779,541,534,6.675,14.606741573034,50.561797752809,16.479400749064,1610612760,Oklahoma City Thunder,OKC,OklahomaCity,23.217399597168,148,56.366047745358,Offensive,2017,Reg,Transition
652,263,40.372670807453,161,2.0641025641026,65,0.83333333333333,96,1.2307692307692,4.0229885057471,78,F,2.3333333333333,1.0459799766541,Carmelo,2546,Anthony,7,1.1494252873563,182,174,2.2307692307692,4.0229885057471,39.655172413793,4.0229885057471,1610612760,Oklahoma City Thunder,OKC,OklahomaCity,12.879300117493,181,54.037267080745,Offensive,2017,Reg,Transition
653,88,61.904761904762,84,1.2173913043478,52,0.7536231884058,32,0.46376811594203,14.678899082569,69,G,1.9855072463768,1.2568800449371,Delon,1626153,Wright,55,5.5045871559633,137,109,1.5797101449275,13.761467889908,55.963302752294,13.761467889908,1610612761,Toronto Raptors,TOR,Toronto,19.46430015564,356,68.452380952381,Offensive,2017,Reg,Transition
654,390,41.666666666667,96,1.3714285714286,40,0.57142857142857,56,0.8,7.6923076923077,70,G,1.4428571428571,0.86324799060822,Norman,1626181,Powell,24,3.4188034188034,101,117,1.6714285714286,6.8376068376068,38.461538461538,13.675213675214,1610612761,Toronto Raptors,TOR,Toronto,25.827800750732,54,47.395833333333,Offensive,2017,Reg,Transition
655,243,47.715736040609,197,3.3389830508475,94,1.5932203389831,103,1.7457627118644,9.7872340425532,59,G,4.2372881355932,1.0638300180435,Tim,203501,Hardaway Jr.,3,2.5531914893617,250,235,3.9830508474576,8.5106382978723,46.808510638298,8.5106382978723,1610612752,New York Knicks,NYK,NewYork,22.971700668335,201,55.837563451777,Offensive,2017,Reg,Transition
656,114,53.472222222222,144,1.8947368421053,77,1.0131578947368,67,0.88157894736842,4.9079754601227,76,G,2.6315789473684,1.2269899845123,Courtney,201584,Lee,5,1.2269938650307,200,163,2.1447368421053,4.9079754601227,50.920245398773,7.9754601226994,1610612752,New York Knicks,NYK,NewYork,18.418100357056,330,64.583333333333,Offensive,2017,Reg,Transition
657,98,61.538461538462,13,1.1818181818182,8,0.72727272727273,5,0.45454545454545,10.0,11,G,2.2727272727273,1.25,Patrick,201976,Beverly,21,0.0,25,20,1.8181818181818,10.0,50.0,25.0,1610612746,Los Angeles Clippers,LAC,LAClippers,13.157899856567,342,80.769230769231,Offensive,2017,Reg,Transition
658,415,27.551020408163,98,1.4,27,0.38571428571429,71,1.0142857142857,7.2727272727273,70,F-G,1.2,0.76363599300385,CJ,101139,Miles,0,0.90909090909091,84,110,1.5714285714286,7.2727272727273,30.909090909091,4.5454545454545,1610612761,Toronto Raptors,TOR,Toronto,16.344699859619,29,35.714285714286,Offensive,2017,Reg,Transition
659,269,50.0,80,1.0810810810811,40,0.54054054054054,40,0.54054054054054,11.0,74,F,1.4054054054054,1.039999961853,OG,1628384,Anunoby,3,3.0,104,100,1.3513513513514,11.0,48.0,12.0,1610612761,Toronto Raptors,TOR,Toronto,23.923400878906,173,55.625,Offensive,2017,Reg,Transition
660,92,54.545454545455,11,0.6875,6,0.375,5,0.3125,20.0,16,G-F,1.125,1.2000000476837,Quincy,202347,Pondexter,20,0.0,18,15,0.9375,20.0,60.0,6.6666666666667,1610612741,Chicago Bulls,CHI,Chicago,24.590200424194,223,63.636363636364,Offensive,2017,Reg,Transition
661,165,62.5,8,0.20512820512821,5,0.12820512820513,3,0.076923076923077,25.0,39,F-C,0.35897435897436,1.1666699647903,Willie,203186,Reed,35,0.0,14,12,0.30769230769231,25.0,66.666666666667,8.3333333333333,1610612746,Los Angeles Clippers,LAC,LAClippers,7.3170700073242,275,62.5,Offensive,2017,Reg,Transition
662,394,40.625,64,0.86486486486486,26,0.35135135135135,38,0.51351351351351,13.953488372093,74,F,0.98648648648649,0.848837018013,Wesley,202325,Johnson,33,1.1627906976744,73,86,1.1621621621622,13.953488372093,40.697674418605,12.790697674419,1610612746,Los Angeles Clippers,LAC,LAClippers,19.196399688721,50,45.3125,Offensive,2017,Reg,Transition
663,165,64.285714285714,14,0.58333333333333,9,0.375,5,0.20833333333333,16.666666666667,24,F,0.875,1.1666699647903,Larry,1626204,Nance Jr,22,5.5555555555556,21,18,0.75,16.666666666667,55.555555555556,11.111111111111,1610612739,Cleveland Cavaliers,CLE,Cleveland,9.3264198303223,275,64.285714285714,Offensive,2017,Reg,Transition
664,437,37.037037037037,27,0.6,10,0.22222222222222,17,0.37777777777778,4.0,45,G,0.64444444444444,0.5799999833107,Milos,267634,Teodosic,4,0.0,29,50,1.1111111111111,0.0,24.0,42.0,1610612746,Los Angeles Clippers,LAC,LAClippers,10.504199981689,7,48.148148148148,Offensive,2017,Reg,Transition
665,108,55.855855855856,111,1.6323529411765,62,0.91176470588235,49,0.72058823529412,12.781954887218,68,F,2.4264705882353,1.2405999898911,Lauri,1628374,Markkanen,24,6.015037593985,165,133,1.9558823529412,12.03007518797,52.631578947368,9.7744360902256,1610612741,Chicago Bulls,CHI,Chicago,13.220700263977,336,64.864864864865,Offensive,2017,Reg,Transition
666,221,48.12030075188,133,1.7272727272727,64,0.83116883116883,69,0.8961038961039,4.4871794871795,77,G,2.2077922077922,1.0897400379181,Denzel,1627756,Valentine,45,0.64102564102564,170,156,2.025974025974,3.8461538461538,44.230769230769,10.897435897436,1610612741,Chicago Bulls,CHI,Chicago,18.615800857544,223,60.15037593985,Offensive,2017,Reg,Transition
667,365,39.130434782609,115,1.5972222222222,45,0.625,70,0.97222222222222,9.2857142857143,72,G,1.7916666666667,0.92142897844315,Justin,203200,Holiday,7,2.1428571428571,129,140,1.9444444444444,8.5714285714286,39.285714285714,10.714285714286,1610612741,Chicago Bulls,CHI,Chicago,14.941300392151,79,46.95652173913,Offensive,2017,Reg,Transition
668,160,64.462809917355,121,2.0508474576271,78,1.3220338983051,43,0.72881355932203,20.555555555556,59,F,3.5762711864407,1.172219991684,Brandon,1627742,Ingram,14,5.5555555555556,211,180,3.0508474576271,20.0,57.222222222222,17.777777777778,1610612747,Los Angeles Lakers,LAL,LALakers,17.391300201416,284,69.834710743802,Offensive,2017,Reg,Transition
669,194,52.857142857143,70,1.4285714285714,37,0.75510204081633,33,0.6734693877551,9.6385542168675,49,F,1.9183673469388,1.1325299739838,Kristaps,204001,Porzingis,6,2.4096385542169,94,83,1.6938775510204,9.6385542168675,51.807228915663,8.433734939759,1610612752,New York Knicks,NYK,NewYork,7.5317602157593,250,57.142857142857,Offensive,2017,Reg,Transition
670,284,46.739130434783,184,2.3291139240506,86,1.0886075949367,98,1.2405063291139,16.287878787879,79,G,3.4303797468354,1.0265200138092,Lou,101150,Williams,23,2.2727272727273,271,264,3.3417721518987,14.393939393939,46.590909090909,16.287878787879,1610612746,Los Angeles Clippers,LAC,LAClippers,14.881600379944,160,53.260869565217,Offensive,2017,Reg,Transition
671,378,50.0,50,0.92592592592593,25,0.46296296296296,25,0.46296296296296,16.438356164384,54,F,1.2037037037037,0.89041101932526,Corey,201147,Brewer,3,4.1095890410959,65,73,1.3518518518519,16.438356164384,46.575342465753,17.808219178082,1610612747,Los Angeles Lakers,LAL,LALakers,31.063800811768,66,50.0,Offensive,2017,Reg,Transition
672,201,54.285714285714,35,0.64814814814815,19,0.35185185185185,16,0.2962962962963,11.627906976744,54,G,0.88888888888889,1.1162799596786,Tyler,203898,Ennis,10,0.0,48,43,0.7962962962963,9.3023255813953,53.488372093023,6.9767441860465,1610612747,Los Angeles Lakers,LAL,LALakers,15.636400222778,243,57.142857142857,Offensive,2017,Reg,Transition
673,56,54.237288135593,59,0.7972972972973,32,0.43243243243243,27,0.36486486486486,31.764705882353,74,G,1.5,1.3058799505234,Jerian,1626170,Grant,2,10.588235294118,111,85,1.1486486486486,29.411764705882,58.823529411765,9.4117647058824,1610612741,Chicago Bulls,CHI,Chicago,12.743599891663,388,61.864406779661,Offensive,2017,Reg,Transition
674,175,51.515151515152,198,2.5384615384615,102,1.3076923076923,96,1.2307692307692,10.46511627907,78,G,3.8333333333333,1.158910036087,Kyle,200768,Lowry,7,2.7131782945736,299,258,3.3076923076923,8.5271317829457,47.286821705426,15.116279069767,1610612761,Toronto Raptors,TOR,Toronto,21.009799957275,269,64.646464646465,Offensive,2017,Reg,Transition
675,234,67.741935483871,31,0.79487179487179,21,0.53846153846154,10,0.25641025641026,11.904761904762,39,G-F,1.1538461538462,1.0714299678802,Andre,203460,Roberson,21,0.0,45,42,1.0769230769231,11.904761904762,57.142857142857,14.285714285714,1610612760,Oklahoma City Thunder,OKC,OklahomaCity,20.095699310303,208,67.741935483871,Offensive,2017,Reg,Transition
676,325,41.025641025641,39,1.8571428571429,16,0.76190476190476,23,1.0952380952381,14.285714285714,21,F,2.2857142857143,0.97959202528,Danilo,201568,Gallinari,8,2.0408163265306,48,49,2.3333333333333,10.204081632653,44.897959183673,8.1632653061224,1610612746,Los Angeles Clippers,LAC,LAClippers,15.360500335693,118,44.871794871795,Offensive,2017,Reg,Transition
677,147,50.515463917526,97,1.2763157894737,49,0.64473684210526,48,0.63157894736842,16.260162601626,76,G,1.9210526315789,1.1869900226593,Fred,1627832,VanVleet,23,3.2520325203252,146,123,1.6184210526316,13.008130081301,52.032520325203,8.130081300813,1610612761,Toronto Raptors,TOR,Toronto,18.608200073242,297,59.79381443299,Offensive,2017,Reg,Transition
678,0,50.0,2,2.0,1,1.0,1,1.0,0.0,1,F,2.0,0.66666698455811,Luol,2736,Deng,9,0.0,2,3,3.0,0.0,33.333333333333,33.333333333333,1610612747,Los Angeles Lakers,LAL,LALakers,100.0,0,50.0,Offensive,2017,Reg,Transition
679,204,62.42774566474,173,2.109756097561,108,1.3170731707317,65,0.79268292682927,19.444444444444,82,F,3.4146341463415,1.1111099720001,Julius,203944,Randle,30,5.1587301587302,280,252,3.0731707317073,18.253968253968,55.952380952381,16.666666666667,1610612747,Los Angeles Lakers,LAL,LALakers,19.399499893188,239,62.71676300578,Offensive,2017,Reg,Transition
680,324,47.899159663866,238,3.0909090909091,114,1.4805194805195,124,1.6103896103896,9.7315436241611,77,F,3.7922077922078,0.97986602783203,Kyle,1628398,Kuzma,0,2.6845637583893,292,298,3.8701298701299,9.7315436241611,44.630872483221,12.751677852349,1610612747,Los Angeles Lakers,LAL,LALakers,23.557300567627,120,53.781512605042,Offensive,2017,Reg,Transition
681,116,50.0,38,0.62295081967213,19,0.31147540983607,19,0.31147540983607,5.0,61,G,0.80327868852459,1.2250000238419,Terrance,1628390,Ferguson,23,0.0,49,40,0.65573770491803,5.0,52.5,0.0,1610612760,Oklahoma City Thunder,OKC,OklahomaCity,21.505399703979,328,59.210526315789,Offensive,2017,Reg,Transition
682,339,48.387096774194,31,1.24,15,0.6,16,0.64,20.0,25,F,1.92,0.95999997854233,Blake,201933,Griffin,23,6.0,48,50,2.0,18.0,44.0,24.0,1610612765,Detroit Pistons,DET,Detroit,9.4696998596191,104,56.451612903226,Offensive,2017,Reg,Transition
683,302,38.805970149254,67,0.90540540540541,26,0.35135135135135,41,0.55405405405405,8.974358974359,74,C,1.0540540540541,1.0,Brook,201572,Lopez,11,0.0,78,78,1.0540540540541,6.4102564102564,42.307692307692,5.1282051282051,1610612747,Los Angeles Lakers,LAL,LALakers,8.1846799850464,131,47.761194029851,Offensive,2017,Reg,Transition
684,44,61.224489795918,49,1.75,30,1.0714285714286,19,0.67857142857143,8.1967213114754,28,G,2.9285714285714,1.3442599773407,Jordan,203903,Clarkson,8,1.6393442622951,82,61,2.1785714285714,8.1967213114754,54.098360655738,13.114754098361,1610612739,Cleveland Cavaliers,CLE,Cleveland,17.83629989624,400,76.530612244898,Offensive,2017,Reg,Transition
685,215,50.0,36,0.46753246753247,18,0.23376623376623,18,0.23376623376623,7.3170731707317,77,C,0.58441558441558,1.0975600481033,Jonas,202685,Valanciunas,17,2.4390243902439,45,41,0.53246753246753,7.3170731707317,48.780487804878,7.3170731707317,1610612761,Toronto Raptors,TOR,Toronto,4.5758900642395,228,56.944444444444,Offensive,2017,Reg,Transition
686,0,40.0,5,0.38461538461538,2,0.15384615384615,3,0.23076923076923,0.0,13,G,0.30769230769231,0.66666698455811,Ramon,201196,Sessions,1,0.0,4,6,0.46153846153846,0.0,33.333333333333,16.666666666667,1610612752,New York Knicks,NYK,NewYork,8.1081104278564,0,40.0,Offensive,2017,Reg,Transition
687,27,56.0,50,0.66666666666667,28,0.37333333333333,22,0.29333333333333,3.7735849056604,75,G-F,0.98666666666667,1.3962299823761,Alex,203518,Abrines,8,1.8867924528302,74,53,0.70666666666667,3.7735849056604,54.716981132075,3.7735849056604,1610612760,Oklahoma City Thunder,OKC,OklahomaCity,15.868300437927,417,72.0,Offensive,2017,Reg,Transition
688,440,16.666666666667,6,0.20689655172414,1,0.03448275862069,5,0.17241379310345,23.076923076923,29,G,0.24137931034483,0.53846198320389,Ron,1627758,Baker,31,0.0,7,13,0.44827586206897,7.6923076923077,30.769230769231,30.769230769231,1610612752,New York Knicks,NYK,NewYork,14.444399833679,4,16.666666666667,Offensive,2017,Reg,Transition
689,30,63.492063492063,63,0.77777777777778,40,0.49382716049383,23,0.28395061728395,20.779220779221,81,F,1.320987654321,1.3896100521088,Jerami,203924,Grant,9,3.8961038961039,107,77,0.95061728395062,20.779220779221,68.831168831169,1.2987012987013,1610612760,Oklahoma City Thunder,OKC,OklahomaCity,12.479700088501,414,66.666666666667,Offensive,2017,Reg,Transition
690,329,45.0,60,0.98360655737705,27,0.44262295081967,33,0.54098360655738,13.414634146341,61,G,1.3114754098361,0.97561001777649,Austin,203085,Rivers,25,0.0,80,82,1.344262295082,10.975609756098,46.341463414634,13.414634146341,1610612746,Los Angeles Clippers,LAC,LAClippers,8.3333301544189,114,52.5,Offensive,2017,Reg,Transition
691,90,63.432835820896,134,1.675,85,1.0625,49,0.6125,15.340909090909,80,G,2.7625,1.2556799650192,DeMar,201942,DeRozan,10,4.5454545454545,221,176,2.2,13.636363636364,59.090909090909,13.068181818182,1610612761,Toronto Raptors,TOR,Toronto,9.6916303634644,354,67.164179104478,Offensive,2017,Reg,Transition
692,271,30.0,10,0.76923076923077,3,0.23076923076923,7,0.53846153846154,8.3333333333333,13,,0.69230769230769,0.75,Kay,1627770,Felder,3,0.0,9,12,0.92307692307692,0.0,33.333333333333,8.3333333333333,1610612741,Chicago Bulls,CHI,Chicago,13.953499794006,30,35.0,Offensive,2017,Reg,Transition
693,420,40.776699029126,103,1.9807692307692,42,0.80769230769231,61,1.1730769230769,6.2068965517241,52,G,2.0576923076923,0.7379310131073,Lonzo,1628366,Ball,2,0.68965517241379,107,145,2.7884615384615,5.5172413793103,33.793103448276,23.448275862069,1610612747,Los Angeles Lakers,LAL,LALakers,19.944999694824,24,46.116504854369,Offensive,2017,Reg,Transition
694,182,60.079051383399,253,3.4189189189189,152,2.0540540540541,101,1.3648648648649,14.613180515759,74,G,5.4324324324324,1.151859998703,Victor,203506,Oladipo,4,3.1518624641834,402,349,4.7162162162162,13.180515759312,54.441260744986,16.045845272206,1610612754,Indiana Pacers,IND,Indiana,20.66309928894,262,65.217391304348,Offensive,2017,Reg,Transition
695,132,64.393939393939,264,3.52,170,2.2666666666667,94,1.2533333333333,29.216152019002,75,G-F,6.7466666666667,1.2019000053406,Giannis,203507,Antetokounmpo,34,7.125890736342,506,421,5.6133333333333,28.028503562945,61.282660332542,14.726840855107,1610612749,Milwaukee Bucks,MIL,Milwaukee,22.157899856567,312,64.772727272727,Offensive,2017,Reg,Transition
696,338,47.272727272727,165,2.8448275862069,78,1.3448275862069,87,1.5,12.14953271028,58,F,3.551724137931,0.96261698007584,Aaron,203932,Gordon,0,3.2710280373832,206,214,3.6896551724138,10.747663551402,44.392523364486,13.551401869159,1610612753,Orlando Magic,ORL,Orlando,20.075000762939,106,52.727272727273,Offensive,2017,Reg,Transition
697,423,40.0,80,1.6666666666667,32,0.66666666666667,48,1.0,7.0796460176991,48,G,1.6875,0.71681398153305,DAngelo,1626156,Russell,1,1.7699115044248,81,113,2.3541666666667,6.1946902654867,32.743362831858,23.893805309735,1610612751,Brooklyn Nets,BKN,Brooklyn,13.018400192261,21,45.0,Offensive,2017,Reg,Transition
698,373,52.702702702703,74,0.93670886075949,39,0.49367088607595,35,0.44303797468354,9.3457943925234,79,F-G,1.2151898734177,0.89719599485397,Evan,202323,Turner,1,1.8691588785047,96,107,1.3544303797468,8.411214953271,43.92523364486,23.364485981308,1610612757,Portland Trail Blazers,POR,Portland,14.819899559021,71,55.405405405405,Offensive,2017,Reg,Transition
